from,to,from_station,to_station,total_trips,distance,orig_pop,dest_jobs
206,174,Hampstead,Chesham,0,47097.69219,4085,1216
206,175,Hampstead,Chorleywood,0,38376.31607,4085,421
206,220,Hampstead,Clapham North,0,12481.20952,4085,5526
206,202,Hampstead,Clapham South,0,14377.78478,4085,7106
206,222,Hampstead,Colliers Wood,0,18791.87522,4085,5260
206,177,Hampstead,Croxley,0,33847.60994,4085,1377
206,113,Hampstead,Dagenham East,0,26510.21994,4085,2791
206,104,Hampstead,Dagenham Heathway,0,25187.81552,4085,5725
206,162,Hampstead,Dollis Hill,0,15049.99164,4085,3410
206,180,Hampstead,Eastcote,0,26790.79537,4085,2888
206,98,Hampstead,East Ham,0,18564.3433,4085,12514
206,75,Hampstead,Edgware Road (C),0,8690.675541,4085,6710
206,114,Hampstead,Elm Park,0,28820.42928,4085,3226
206,87,Hampstead,Euston Square,0,6259.438601,4085,15583
206,29,Hampstead,Fairlop,0,26606.65526,4085,1124
206,226,Hampstead,Finchley Central,0,11859.90653,4085,6502
206,165,Hampstead,Finchley Road,0,10934.73815,4085,8755
206,209,Hampstead,Golders Green,160,2063.692012,4085,6945
206,126,Hampstead,Gunnersbury,0,16914.55601,4085,1901
206,51,Hampstead,Hainault,0,27398.94942,4085,3513
206,199,Hampstead,Highgate,0,7661.27112,4085,4931
206,188,Hampstead,Hillingdon,0,31410.88191,4085,1672
206,245,Hampstead,Holloway Road,0,7853.760333,4085,5186
206,123,Hampstead,Hornchurch,0,30333.8269,4085,2514
206,16,Hampstead,Kensal Green,0,14181.81821,4085,1412
206,216,Hampstead,Kentish Town,12,4438.293676,4085,8068
206,168,Hampstead,Kilburn,0,12628.37489,4085,6737
206,19,Hampstead,Kilburn Park,0,11956.64922,4085,2584
206,169,Hampstead,Kingsbury,0,20398.28555,4085,4853
206,148,Hampstead,Ladbroke Grove,9,12025.49022,4085,5084
206,65,Hampstead,Leytonstone,0,18322.80328,4085,8584
206,36,Hampstead,Loughton,0,27125.65147,4085,3474
206,20,Hampstead,Maida Vale,0,11138.20223,4085,2630
206,265,Hampstead,Manor House,0,10391.66483,4085,5729
206,1,Hampstead,Marylebone,1,8176.050014,4085,12652
206,32,Hampstead,Mile End,31,12305.80725,4085,11650
206,178,Hampstead,Moor Park,0,31788.44725,4085,1022
206,235,Hampstead,Morden,0,21296.91123,4085,8498
206,30,Hampstead,Newbury Park,0,24320.95774,4085,4723
206,186,Hampstead,North Harrow,0,24410.5016,4085,1833
206,185,Hampstead,Northwick Park,0,21248.6683,4085,4185
206,194,Hampstead,Northwood Hills,0,28107.17991,4085,1872
206,197,Hampstead,Old Street,168,7964.948354,4085,25770
206,234,Hampstead,Oval,0,10702.86078,4085,6055
206,195,Hampstead,Pinner,0,25937.34754,4085,3415
206,132,Hampstead,Plaistow,22,15999.89703,4085,4858
206,193,Hampstead,Preston Road,0,19502.39649,4085,3074
206,121,Hampstead,Putney Bridge,0,14318.69519,4085,5113
206,160,Hampstead,Queensbury,0,21586.13879,4085,4909
206,17,Hampstead,Queen's Park,0,12714.25279,4085,3837
206,182,Hampstead,Ruislip Manor,0,27926.35293,4085,1987
206,274,Hampstead,Seven Sisters,37,12284.24595,4085,28290
206,243,Hampstead,Southgate,0,17970.69442,4085,4660
206,223,Hampstead,South Wimbledon,0,19814.53364,4085,4109
206,72,Hampstead,South Woodford,0,21271.25325,4085,5156
206,161,Hampstead,Stanmore,0,24619.66828,4085,3585
206,66,Hampstead,Stratford,0,15044.7146,4085,67796
206,203,Hampstead,Tooting Bec,6,16420.3294,4085,6375
206,200,Hampstead,Tufnell Park,14,5133.522223,4085,2999
206,266,Hampstead,Turnpike Lane,0,12582.25993,4085,8050
206,135,Hampstead,Upminster,0,32697.46551,4085,2695
206,119,Hampstead,Upton Park,57,17263.31349,4085,6947
206,68,Hampstead,Wanstead,0,20074.28871,4085,2653
206,179,Hampstead,Watford,0,35837.20816,4085,1958
206,170,Hampstead,Wembley Park,0,18049.88642,4085,15098
206,109,Hampstead,West Ham,0,15144.51836,4085,13975
206,167,Hampstead,West Hampstead,0,11650.01795,4085,9441
206,187,Hampstead,West Harrow,0,23672.12537,4085,1515
206,49,Hampstead,White City,0,12529.46915,4085,10048
206,37,Hampstead,Woodford,0,23033.88449,4085,4985
206,236,Hampstead,Woodside Park,0,13796.89697,4085,2880
206,6,Hampstead,Edgware Road (B),0,8617.268118,4085,4474
206,147,Hampstead,Shepherd's Bush (H),0,13715.81423,4085,2605
206,276,Hampstead,Vauxhall,0,9984.821856,4085,28851
206,111,Hampstead,Acton Town,0,17383.04336,4085,5080
206,241,Hampstead,Arnos Grove,5,16177.65519,4085,3548
206,211,Hampstead,Burnt Oak,72,8048.909119,4085,4092
206,212,Hampstead,Colindale,46,6789.037478,4085,7185
206,8,Hampstead,Elephant & Castle,32,9492.508651,4085,14986
206,14,Hampstead,Harrow & Wealdston,0,25142.47694,4085,3746
206,232,Hampstead,High Barnet,7,17709.05266,4085,4064
206,59,Hampstead,Holland Park,0,10691.52888,4085,3168
206,62,Hampstead,Lancaster Gate,0,8520.21343,4085,4928
206,229,Hampstead,Mill Hill East,0,13277.68529,4085,1367
206,163,Hampstead,Neasden,0,15890.97365,4085,3431
206,55,Hampstead,Northolt,0,23443.56287,4085,4343
206,60,Hampstead,Notting Hill Gate,0,10012.12835,4085,12811
206,253,Hampstead,Oakwood,0,19704.18311,4085,2210
206,53,Hampstead,Redbridge,0,21232.77931,4085,2155
206,152,Hampstead,St. John's Wood,0,9544.90674,4085,7214
206,12,Hampstead,Stonebridge Park,0,18103.41462,4085,1848
206,233,Hampstead,Totteridge & Whetstone,0,15237.52764,4085,2389
206,28,Hampstead,Barkingside,0,25436.65659,4085,1821
206,43,Hampstead,Debden,0,29122.05231,4085,2646
206,57,Hampstead,Hanger Lane,0,17835.519,4085,4282
206,127,Hampstead,Kew Gardens,5,18660.18633,4085,3859
206,9,Hampstead,Lambeth North,0,8537.547099,4085,2613
206,149,Hampstead,Latimer Road,0,12607.2038,4085,2627
206,67,Hampstead,Snaresbrook,0,19991.43692,4085,2301
206,240,Hampstead,Sudbury Town,0,23735.27067,4085,1634
206,47,Hampstead,East Acton,0,14245.9949,4085,3548
206,122,Hampstead,Southfields,0,16901.65761,4085,5196
206,23,Hampstead,Wembley Central,0,19775.16089,4085,3148
206,208,Hampstead,Brent Cross,75,3494.056182,4085,2145
206,35,Hampstead,Buckhurst Hill,0,25393.16226,4085,2324
206,117,Hampstead,Kensington (Olympia),0,12503.36506,4085,398
206,15,Hampstead,Kenton,0,23357.36877,4085,1160
206,22,Hampstead,North Wembley,0,21012.2276,4085,1192
206,56,Hampstead,Perivale,0,20029.0602,4085,2681
206,70,Hampstead,Ruislip Gardens,0,26637.64489,4085,970
206,18,Hampstead,South Kenton,0,21960.08786,4085,678
206,99,Hampstead,Upney,0,22011.03218,4085,2597
206,46,Hampstead,West Acton,0,16996.43434,4085,1261
206,230,Hampstead,West Finchley,4,12843.78381,4085,1374
206,13,Hampstead,Willesden Junction,0,15782.79195,4085,4732
206,11,Hampstead,Harlesden,0,16566.01753,4085,2045
206,63,Hampstead,Queensway,0,9370.779443,4085,5714
206,40,Hampstead,Chigwell,0,26536.43689,4085,445
206,42,Hampstead,Roding Valley,0,24346.74118,4085,313
206,69,Hampstead,South Ruislip,0,25740.13136,4085,1903
206,71,Hampstead,West Ruislip,0,28779.18758,4085,1334
206,129,Hampstead,Upminster Bridge,0,31535.88155,4085,1321
199,77,Highgate,Barbican,51,8879.112425,7110,13974
199,238,Highgate,Alperton,0,23533.80751,7110,2961
199,172,Highgate,Amersham,0,46305.98331,7110,1384
199,196,Highgate,Angel,149,7888.246011,7110,17781
199,198,Highgate,Archway,12,1559.902413,7110,7388
199,244,Highgate,Arsenal,0,10056.80223,7110,1857
199,0,Highgate,Baker Street,5,9124.671818,7110,26836
199,25,Highgate,Bank,691,10144.653,7110,99997
199,100,Highgate,Barons Court,52,13874.02372,7110,6498
199,80,Highgate,Bayswater,0,11645.60833,7110,2718
199,81,Highgate,Blackfriars,13,10140.3427,7110,19042
199,269,Highgate,Blackhorse Road,20,16152.32735,7110,7290
199,33,Highgate,Bond Street,0,8048.06417,7110,36182
199,247,Highgate,Boston Manor,0,22023.61155,7110,1882
199,242,Highgate,Bounds Green,0,16341.93442,7110,4659
199,251,Highgate,Caledonian Road,0,8585.289018,7110,4847
199,214,Highgate,Camden Town,197,4513.239488,7110,15708
199,84,Highgate,Cannon Street,0,11041.71039,7110,10304
199,38,Highgate,Chancery Lane,20,8821.972446,7110,23080
199,4,Highgate,Embankment,58,8667.616039,7110,21813
199,110,Highgate,Chiswick Park,0,17698.85536,7110,2590
199,219,Highgate,Clapham Common,0,14530.45056,7110,8595
199,252,Highgate,Cockfosters,0,22383.12097,7110,1533
199,254,Highgate,Covent Garden,9,8369.875081,7110,12670
199,45,Highgate,Ealing Broadway,10,19838.705,7110,19035
199,115,Highgate,Ealing Common,0,19736.13911,7110,2949
199,116,Highgate,Earl's Court,22,12709.07467,7110,15139
199,225,Highgate,East Finchley,13,1713.436256,7110,6287
199,120,Highgate,East Putney,0,16763.86577,7110,5692
199,213,Highgate,Edgware,0,17138.78371,7110,4245
199,50,Highgate,Epping,0,36254.64565,7110,3894
199,215,Highgate,Euston,151,5884.070776,7110,35148
199,78,Highgate,Farringdon,38,8365.360999,7110,29594
199,246,Highgate,Finsbury Park,0,10681.24045,7110,25516
199,124,Highgate,Fulham Broadway,3,14017.72061,7110,8891
199,52,Highgate,Gants Hill,0,24047.03696,7110,5975
199,89,Highgate,Gloucester Road,0,11671.02528,7110,10435
199,146,Highgate,Goldhawk Road,0,15526.27032,7110,1636
199,231,Highgate,Goodge Street,177,6925.237703,7110,8455
199,41,Highgate,Grange Hill,0,29168.43349,7110,807
199,76,Highgate,Great Portland Street,46,8231.426703,7110,9847
199,54,Highgate,Greenford,0,23072.80279,7110,4348
199,155,Highgate,Green Park,83,8420.32497,7110,45367
199,101,Highgate,Hammersmith,58,14724.92648,7110,31801
199,184,Highgate,Harrow-on-the-Hill,0,23879.47895,7110,8748
199,210,Highgate,Hendon Central,0,12259.08492,7110,6618
199,273,Highgate,Highbury & Islington,10,8808.300917,7110,34594
199,90,Highgate,High Street Kensington,8,12366.96987,7110,11547
199,39,Highgate,Holborn,62,8192.18896,7110,35986
199,262,Highgate,Hounslow Central,0,26166.41273,7110,3594
199,263,Highgate,Hounslow East,0,25430.20629,7110,3227
199,260,Highgate,Hounslow West,0,27507.09591,7110,2538
199,256,Highgate,Hyde Park Corner,0,9239.201499,7110,4617
199,189,Highgate,Ickenham,0,31725.00287,7110,1226
199,227,Highgate,Kennington,18,11168.58984,7110,4274
199,88,Highgate,King's Cross St. Pancras,450,6629.504089,7110,81369
199,264,Highgate,Knightsbridge,22,9810.51881,7110,12422
199,218,Highgate,Leicester Square,132,8051.628027,7110,25314
199,64,Highgate,Leyton,0,18080.54739,7110,10315
199,26,Highgate,Liverpool Street,81,10001.25196,7110,73701
199,154,Highgate,London Bridge,198,11058.69467,7110,65422
199,82,Highgate,Mansion House,24,10772.47581,7110,9437
199,34,Highgate,Marble Arch,47,8690.201818,7110,12008
199,79,Highgate,Moorgate,733,9554.98487,7110,44294
199,217,Highgate,Mornington Crescent,65,5131.855794,7110,5023
199,48,Highgate,North Acton,0,16759.33464,7110,7385
199,255,Highgate,North Ealing,0,20560.18036,7110,779
199,248,Highgate,Northfields,0,21157.14138,7110,3372
199,192,Highgate,Northwood,0,31043.55436,7110,2907
199,249,Highgate,Osterley,0,24493.5368,7110,2069
199,24,Highgate,Oxford Circus,206,7492.483428,7110,80019
199,7,Highgate,Paddington,11,10709.77572,7110,47079
199,239,Highgate,Park Royal,0,21664.30194,7110,2078
199,125,Highgate,Parsons Green,8,14725.92773,7110,6894
199,5,Highgate,Picadilly Circus,40,8261.596518,7110,31758
199,128,Highgate,Ravenscourt Park,77,15477.94887,7110,3249
199,181,Highgate,Rayners Lane,8,26376.2655,7110,4055
199,2,Highgate,Regent's Park,0,8491.849945,7110,3965
199,130,Highgate,Richmond,72,21924.36434,7110,11766
199,176,Highgate,Rickmansworth,0,36263.97964,7110,2618
199,151,Highgate,Royal Oak,0,11665.43875,7110,2456
199,191,Highgate,Ruislip,0,29930.31471,7110,1699
199,261,Highgate,Russell Square,78,7498.317606,7110,8739
199,94,Highgate,St. James's Park,44,10001.45178,7110,18060
199,27,Highgate,St. Paul's,49,9873.594444,7110,20314
199,61,Highgate,Shepherd's Bush (C),71,12995.69032,7110,17315
199,92,Highgate,Sloane Square,72,10500.69789,7110,16035
199,237,Highgate,South Ealing,0,20639.4903,7110,2991
199,267,Highgate,South Harrow,0,28086.62686,7110,2148
199,91,Highgate,South Kensington,69,11037.47279,7110,27454
199,133,Highgate,Stamford Brook,0,16178.11643,7110,2517
199,131,Highgate,Stepney Green,0,12663.84028,7110,6365
199,221,Highgate,Stockwell,0,12893.67449,7110,7837
199,3,Highgate,Charing Cross,144,8488.112621,7110,17958
199,268,Highgate,Sudbury Hill,0,26712.09882,7110,1728
199,166,Highgate,Swiss Cottage,0,11855.91429,7110,6877
199,83,Highgate,Temple,61,9370.153276,7110,10970
199,44,Highgate,Theydon Bois,0,33699.46586,7110,817
199,224,Highgate,Tooting Broadway,8,18899.39383,7110,13504
199,58,Highgate,Tottenham Court Road,241,7439.060314,7110,37082
199,270,Highgate,Tottenham Hale,0,14914.28394,7110,10787
199,74,Highgate,Tower Hill,27,11119.62438,7110,19875
199,112,Highgate,Turnham Green,0,16787.38292,7110,5251
199,190,Highgate,Uxbridge,0,34934.65723,7110,7914
199,93,Highgate,Victoria,200,9562.798498,7110,70671
199,271,Highgate,Walthamstow Central,0,17745.15764,7110,20687
199,228,Highgate,Warren Street,275,6392.037283,7110,23875
199,21,Highgate,Warwick Avenue,9,11768.30792,7110,3402
199,10,Highgate,Waterloo,202,9365.667499,7110,87309
199,150,Highgate,Westbourne Park,0,12601.54245,7110,3339
199,118,Highgate,West Brompton,0,13260.88248,7110,4854
199,102,Highgate,West Kensington,0,13364.21331,7110,4151
199,86,Highgate,Westminster,24,9411.488935,7110,24164
199,96,Highgate,Whitechapel,3,11633.47111,7110,22124
199,164,Highgate,Willesden Green,0,15182.14435,7110,6527
199,136,Highgate,Wimbledon,0,21124.77761,7110,12057
199,134,Highgate,Wimbledon Park,0,19604.71703,7110,1778
199,250,Highgate,Wood Green,0,14870.85368,7110,9584
199,275,Highgate,Pimlico,18,10684.22636,7110,10049
199,272,Highgate,Brixton,0,14114.18914,7110,24288
199,257,Highgate,Hatton Cross,0,30191.2258,7110,2545
199,258,Highgate,Heathrow Terminals 123,0,32312.26795,7110,5169
199,259,Highgate,Heathrow Terminal 4,0,32093.45034,7110,1637
199,171,Highgate,Southwark,0,9999.088942,7110,19579
199,153,Highgate,Bermondsey,10,12831.88176,7110,9228
199,137,Highgate,Canada Water,43,13769.96272,7110,29777
199,157,Highgate,North Greenwich,10,17046.43841,7110,23861
199,156,Highgate,Canary Wharf,96,15249.97645,7110,68117
199,158,Highgate,Canning Town,0,17212.25534,7110,27715
199,73,Highgate,Aldgate,33,10613.17275,7110,12048
199,95,Highgate,Aldgate East,17,10725.59333,7110,14650
199,201,Highgate,Balham,14,16855.93116,7110,12061
199,97,Highgate,Barking,3,21955.58314,7110,19367
199,103,Highgate,Becontree,0,25163.63862,7110,3113
199,204,Highgate,Belsize Park,46,6468.304361,7110,4595
199,31,Highgate,Bethnal Green,0,12160.9539,7110,11472
199,207,Highgate,Borough,23,11714.80478,7110,5743
199,105,Highgate,Bow Road,0,14301.49683,7110,4289
199,106,Highgate,Bromley-By-Bow,0,15220.04411,7110,3580
199,159,Highgate,Canons Park,0,24577.5781,7110,2997
199,173,Highgate,Chalfont & Latimer,0,43061.0933,7110,929
199,205,Highgate,Chalk Farm,18,5462.436363,7110,4313
199,174,Highgate,Chesham,0,48462.90004,7110,1216
199,175,Highgate,Chorleywood,0,39741.52392,7110,421
199,220,Highgate,Clapham North,0,13846.41737,7110,5526
199,202,Highgate,Clapham South,3,15742.99263,7110,7106
199,222,Highgate,Colliers Wood,0,20157.08307,7110,5260
199,177,Highgate,Croxley,0,35212.81779,7110,1377
199,113,Highgate,Dagenham East,14,27875.42779,7110,2791
199,104,Highgate,Dagenham Heathway,0,26553.02338,7110,5725
199,162,Highgate,Dollis Hill,0,16415.19949,7110,3410
199,180,Highgate,Eastcote,25,28156.00323,7110,2888
199,98,Highgate,East Ham,0,19929.55115,7110,12514
199,75,Highgate,Edgware Road (C),9,10055.8834,7110,6710
199,114,Highgate,Elm Park,0,30185.63714,7110,3226
199,87,Highgate,Euston Square,0,7624.646456,7110,15583
199,29,Highgate,Fairlop,0,27971.86311,7110,1124
199,226,Highgate,Finchley Central,73,4198.635407,7110,6502
199,165,Highgate,Finchley Road,0,12299.946,7110,8755
199,209,Highgate,Golders Green,0,9724.963133,7110,6945
199,126,Highgate,Gunnersbury,0,18279.76386,7110,1901
199,51,Highgate,Hainault,0,28764.15728,7110,3513
199,206,Highgate,Hampstead,23,7661.27112,7110,3902
199,188,Highgate,Hillingdon,0,32776.08976,7110,1672
199,245,Highgate,Holloway Road,0,9218.968187,7110,5186
199,123,Highgate,Hornchurch,0,31699.03476,7110,2514
199,16,Highgate,Kensal Green,1,15547.02607,7110,1412
199,216,Highgate,Kentish Town,192,3222.977445,7110,8068
199,168,Highgate,Kilburn,0,13993.58274,7110,6737
199,19,Highgate,Kilburn Park,0,13321.85708,7110,2584
199,169,Highgate,Kingsbury,0,21763.49341,7110,4853
199,148,Highgate,Ladbroke Grove,0,13390.69807,7110,5084
199,65,Highgate,Leytonstone,2,19688.01113,7110,8584
199,36,Highgate,Loughton,0,28490.85933,7110,3474
199,20,Highgate,Maida Vale,0,12503.41008,7110,2630
199,265,Highgate,Manor House,0,11756.87268,7110,5729
199,1,Highgate,Marylebone,10,9541.257869,7110,12652
199,32,Highgate,Mile End,22,13671.0151,7110,11650
199,178,Highgate,Moor Park,0,33153.65511,7110,1022
199,235,Highgate,Morden,8,22662.11908,7110,8498
199,30,Highgate,Newbury Park,0,25686.16559,7110,4723
199,186,Highgate,North Harrow,0,25775.70946,7110,1833
199,185,Highgate,Northwick Park,15,22613.87615,7110,4185
199,194,Highgate,Northwood Hills,0,29472.38776,7110,1872
199,197,Highgate,Old Street,211,9330.156209,7110,25770
199,234,Highgate,Oval,68,12068.06863,7110,6055
199,195,Highgate,Pinner,0,27302.55539,7110,3415
199,132,Highgate,Plaistow,0,17365.10488,7110,4858
199,193,Highgate,Preston Road,0,20867.60434,7110,3074
199,121,Highgate,Putney Bridge,0,15683.90305,7110,5113
199,160,Highgate,Queensbury,0,22951.34664,7110,4909
199,17,Highgate,Queen's Park,0,14079.46065,7110,3837
199,182,Highgate,Ruislip Manor,0,29291.56078,7110,1987
199,274,Highgate,Seven Sisters,0,13649.4538,7110,28290
199,243,Highgate,Southgate,0,19335.90227,7110,4660
199,223,Highgate,South Wimbledon,0,21179.74149,7110,4109
199,72,Highgate,South Woodford,0,22636.4611,7110,5156
199,161,Highgate,Stanmore,0,25984.87613,7110,3585
199,66,Highgate,Stratford,0,16409.92245,7110,67796
199,203,Highgate,Tooting Bec,0,17785.53726,7110,6375
199,200,Highgate,Tufnell Park,0,2527.748898,7110,2999
199,266,Highgate,Turnpike Lane,0,13947.46778,7110,8050
199,135,Highgate,Upminster,0,34062.67337,7110,2695
199,119,Highgate,Upton Park,0,18628.52135,7110,6947
199,68,Highgate,Wanstead,0,21439.49656,7110,2653
199,179,Highgate,Watford,0,37202.41601,7110,1958
199,170,Highgate,Wembley Park,0,19415.09428,7110,15098
199,109,Highgate,West Ham,0,16509.72621,7110,13975
199,167,Highgate,West Hampstead,0,13015.22581,7110,9441
199,187,Highgate,West Harrow,0,25037.33323,7110,1515
199,49,Highgate,White City,18,13894.67701,7110,10048
199,37,Highgate,Woodford,0,24399.09234,7110,4985
199,236,Highgate,Woodside Park,47,6135.625846,7110,2880
199,6,Highgate,Edgware Road (B),0,9982.475973,7110,4474
199,147,Highgate,Shepherd's Bush (H),0,15081.02208,7110,2605
199,276,Highgate,Vauxhall,45,11350.02971,7110,28851
199,111,Highgate,Acton Town,0,18748.25121,7110,5080
199,241,Highgate,Arnos Grove,0,17542.86304,7110,3548
199,211,Highgate,Burnt Oak,10,15710.18024,7110,4092
199,212,Highgate,Colindale,3,14450.3086,7110,7185
199,8,Highgate,Elephant & Castle,72,10857.71651,7110,14986
199,14,Highgate,Harrow & Wealdston,0,26507.68479,7110,3746
199,232,Highgate,High Barnet,51,10047.78154,7110,4064
199,59,Highgate,Holland Park,0,12056.73674,7110,3168
199,62,Highgate,Lancaster Gate,8,9885.421285,7110,4928
199,229,Highgate,Mill Hill East,11,5616.414167,7110,1367
199,163,Highgate,Neasden,0,17256.1815,7110,3431
199,55,Highgate,Northolt,0,24808.77072,7110,4343
199,60,Highgate,Notting Hill Gate,12,11377.3362,7110,12811
199,253,Highgate,Oakwood,0,21069.39096,7110,2210
199,53,Highgate,Redbridge,0,22597.98717,7110,2155
199,152,Highgate,St. John's Wood,0,10910.1146,7110,7214
199,12,Highgate,Stonebridge Park,0,19468.62248,7110,1848
199,233,Highgate,Totteridge & Whetstone,8,7576.256517,7110,2389
199,28,Highgate,Barkingside,0,26801.86445,7110,1821
199,43,Highgate,Debden,0,30487.26016,7110,2646
199,57,Highgate,Hanger Lane,0,19200.72686,7110,4282
199,127,Highgate,Kew Gardens,0,20025.39418,7110,3859
199,9,Highgate,Lambeth North,0,9902.754954,7110,2613
199,149,Highgate,Latimer Road,55,13972.41166,7110,2627
199,67,Highgate,Snaresbrook,0,21356.64478,7110,2301
